"num","subject","predicate","object"
"1587","125MMSmoothBoreCannon","prettyString","125 mm smooth bore guns"
"1588","PregnancyEndingEvent","22-rdf-syntax-ns#type","TemporalObjectType"
"1589","above-Higher","22-rdf-syntax-ns#type","AsymmetricBinaryPredicate"
"1590","Obligation","rdf-schema#subClassOf","NormativeSpecification"
"1591","MicrosoftComputerProgram","rdf-schema#subClassOf","ComputerProgram-CW"
"1592","Place","owl#disjointWith","Device-OneTimeUse"
"1593","TransportationDevice","22-rdf-syntax-ns#type","Transportation-Topic"
"1594","Accwiz-TheProgram","22-rdf-syntax-ns#type","UserProgram"
"1595","BetaBlocker","rdf-schema#subClassOf","CardiovascularAgent"
"1596","Abuse-TheGame","22-rdf-syntax-ns#type","Individual"
"1597","ObjectType","22-rdf-syntax-ns#type","FacetingCollectionType"
"1598","Obligation","owl#disjointWith","Proposal"
"1599","AcceptingCommissive-CommunicationAct","22-rdf-syntax-ns#type","TemporalObjectType"
"1600","NounProducingSuffix","quotedIsa","NLTerm"
"1601","PoweringADevice","prettyString","power"
"1602","accountForSystem","rdf-schema#comment","A predicate relating instances of #$ComputerAccount with instances of #$AccountSystem.  (#$accountForSystem ACCOUNT SYSTEM) means that ACCOUNT is an account in the account system SYSTEM (which may  allow logging in to one individual computer or to many)."
"1603","ProperNamePredicate-Strict","22-rdf-syntax-ns#type","PredicateType"
"1604","AcerComputer","22-rdf-syntax-ns#type","ComputerTypeByBrand"
"1605","AccountingFirm","rdf-schema#subClassOf","FinancialOrganization"
"1606","Bay","prettyString-Canonical","BAY"
"1607","AnimalTypeByMentalState","prettyString-Canonical","mental state attribute"
"1608","21cTestGroup5","22-rdf-syntax-ns#type","Group"
"1609","54thEngineerBde-RRS","prettyString-Canonical","54th Engr Bde"
"1610","PharmaceuticalCompany","prettyString-Canonical","pharmaceutical company"
"1611","ABSResin","rdf-schema#comment","A specialization of #$Thermoplastic.  Each instance of #$ABSResin is piece of material made of some ratio of #$Acrylonitrile, #$Butadiene and #$Styrene.  This compound is typically used for plastic parts of consumer goods: telephones, bottles, luggage, shower stalls, etc."
"1612","AbsolutePathname","22-rdf-syntax-ns#type","IDStringType"
"1613","1489683-TheSoftwarePatch","22-rdf-syntax-ns#type","Individual"
"1614","AcademicCycles-Time-Topic","22-rdf-syntax-ns#type","KBDependentCollection"
"1615","MusicalInstrument","owl#disjointWith","GameBoard"
"1616","TransportationDevice","22-rdf-syntax-ns#type","FirstOrderCollection"
"1617","movesWith","prettyString-Canonical","Moves With"
"1618","AbandonedCamp","22-rdf-syntax-ns#type","ExistingObjectType"
"1619","AccessingACWFn","rdf-schema#domain","ConceptualWork"
"1620","21cTestGroup2-12","rdf-schema#comment","21c group2 12  ."
"1621","AccruingInterestOnACD","prettyString","had accrued interest on a CD"
"1622","ProgressiveMusicPerformer","rdf-schema#subClassOf","MusicPerformanceAgent"
"1623","above-Higher","rdf-schema#range","SpatialThing-Localized"
"1624","21cSNATrustNetwork","rdf-schema#subClassOf","Group"
"1625","CoexistingWithSomethingElse","prettyString","coexisted"
"1626","ComputerNetwork","22-rdf-syntax-ns#type","SpatiallyDisjointObjectType"
"1627","Ablation","22-rdf-syntax-ns#type","Transform-Topic"
"1628","AccessWorldwideCommunicationsInc","prettyString-Canonical","Access Worldwide Communications, Inc."
"1629","CotemporalPredicate","22-rdf-syntax-ns#type","PredicateType"
"1630","ExistingObjectType","22-rdf-syntax-ns#type","Top-Topic"
"1631","208thTankRegiment-RRS","prettyString-Canonical","208th TR"
"1632","arg2Genl","sharedNotes","ArgumentTypeChecking-FORTSvsNonReifiedNATS"
"1633","MathematicalFunctionOnScalars","rdf-schema#subClassOf","EvaluatableFunction"
"1634","AccessoryNerve","prettyString","accessory nerves"
"1635","SystemicArtery","22-rdf-syntax-ns#type","AnimalBodyPartType"
"1636","AbuDhabi-Emirate","22-rdf-syntax-ns#type","CountrySubsidiary"
"1637","Accreditation","prettyString-Canonical","accreditation"
"1638","PregnancyEndingEvent","prettyString","had ended a pregnancy"
"1639","Aana-DistrictWesternSamoa","22-rdf-syntax-ns#type","State-Geopolitical"
"1640","AARCorp-Corporation","prettyString-Canonical","AAR Corp"
"1641","BinaryQuantityPredicate","prettyString-Canonical","binary quantity predicate"
"1642","GraphicsEditingProgram","prettyString","graphics software"
"1643","SoftwarePackage","rdf-schema#comment","#$SoftwarePackage is the collection of programs composed of loosely coupled component programs, possibly including an #$OperatingSystem, libraries, tool sets, or "system software"."
"1644","AccumulatingSteadily","rdf-schema#subClassOf","IntrinsicStateChangeEvent"
"1645","DestroyingAnEnemyForce","prettyString","has destroyed an enemy force"
"1646","TankCannon","22-rdf-syntax-ns#type","MilitaryWeaponType"
"1647","85MMSmoothBoreCannon","prettyString","85 millimeter smooth bore cannons"
"1648","AcademicTerm","rdf-schema#comment","A specialization of #$Situation-Localized. An instance of this collection is the complex of planned activities constituting an academic term at a given educational institution: e.g., the 2003 spring semester at the University of Texas, Austin (cf. #$AcademicSemester). Note that this is not a pure time interval. A certain course, for instance, is a part (cf. #$subSituations) of a certain academic term. Salient specializations are #$AcademicYear and #$AcademicQuarter (qq.v)."
"1649","AccessingAnIBT","prettyString","information accessing events"
"1650","IslamicNationalist","prettyString","Islamic nationalist ideology laymen"
"1651","1489683-TheSoftwarePatch","22-rdf-syntax-ns#type","ArchitectureIndependentComputerPatchProgram"
"1652","LearnedActivityType","22-rdf-syntax-ns#type","AtemporalNecessarilyEssentialCollectionType"
"1653","AbrumiZahed","prettyString-Canonical","Abrumi Zahed"
"1654","TelevisionSet","prettyString","television receivers"
"1655","Accompaniment","quotedIsa","WordNetWorkflowConstant-NotFullyReviewed"
"1656","IntelligentAgent","facets-Generic","AgentTypeByEmotionalState"
"1657","AccruingInterestOnACD","rdf-schema#subClassOf","AccruingInterestOnABankAccount"
"1658","AbrinToxin","prettyString-Canonical","abrin"
"1659","above-Higher","arg1Format","openEntryFormatInArgs"
"1660","AceticAnhydride","prettyString","acetyl ether"
"1661","54thEngineerBde-RRS","quotedIsa","FACToryIrrelevantTerm"
"1662","TelevisionSet","22-rdf-syntax-ns#type","SpatiallyDisjointObjectType"
"1663","Event","prettyString","incidents"
"1664","MusicalInstrument","owl#disjointWith","ContainerArtifact"
"1665","Place","rdf-schema#subClassOf","Location-Underspecified"
"1666","Bay","rdf-schema#subClassOf","BodyOfWater"
"1667","GeneralizedTransfer","rdf-schema#comment","A specialization of #$Event.  Each instance of #$GeneralizedTransfer is an event in which something (tangible or intangible) is transferred from one 'place' to another.  #$GeneralizedTransfer includes changes in physical location, in ownership or possession, transfer of information, and propagation of wave phenomena through space.  See also the related predicate #$transferredThing, and the specializations of this collection."
"1668","ComputerActivityType","22-rdf-syntax-ns#type","SecondOrderCollection"
"1669","PropositionalConceptualWork","rdf-schema#comment","i> a literary work is any instance of #$MusicalComposition that has lyrics that express propositions; another positive example is a mostly graphical advertisement that also includes text that expresses propositions."
"1670","54-TheMovie","prettyString","Studio 54"
"1671","AccessingReferenceResources","22-rdf-syntax-ns#type","TemporalObjectType"
"1672","PersonTypeByActivity","22-rdf-syntax-ns#type","FacetingCollectionType"
"1673","AuthorizedAgreement","prettyString","authorized agreements"
"1674","ProcessType","rdf-schema#subClassOf","FirstOrderCollection"
"1675","intervalEntryFormatInArgs","rdf-schema#comment","An instance of #$SpecificEntryFormatPredicate (q.v.) that is used only with argument-places that are constrained to instances (see #$argIsa) of either #$ScalarInterval or #$TimeInterval or some specialization of either.  (#$intervalEntryFormatInArgs PRED N) means that, for any particular way of fixing the other arguments to PRED besides the Nth, for any two intervals such that if either one is taken as the Nth argument PRED holds of those arguments, those intervals must "overlap" (see #$quantityIntersects and #$temporallyIntersects).  That is, if the sequences <... ARGN ...> and <... ARGN-PRIME ...> differ at most in their Nth items and both (PRED ... ARGN ...) and (PRED ... ARGN-PRIME ...) hold, then (i) if (#$argIsa PRED N #$ScalarInterval) then (#$quantityIntersects ARGN ARGN-PRIME) holds and (ii) if (#$argIsa PRED N #$TimeInterval) then (#$temporallyIntersects ARGN ARGN-PRIME) holds.   

For example, #$intervalEntryFormatInArgs holds of #$bodyTemperature with respect to its second argument-place because, while a given creature (at a given moment in time) has a single exact (see #$ScalarPointValue) body temperature, we want the predicate #$bodyTemperature to be flexible enough to allow us to specify this temperature with varying degrees of precision (e.g. as "98.6 degrees Fahrenheit" or as "between 98 and 99 degrees Fahrenheit" or as "less than 100 degrees Fahrenheit").

For another example, #$intervalEntryFormatInArgs holds of #$foundingDate with respect to its second argument-place because, while a given city has a single exact (see #$startingPoint) time when it was founded, we want the predicate #$foundingDate to be flexible enough to allow us to specify this date with varying degrees of precision (e.g. as "June 14, 1964," "June 1964," or simply "1964").

Note that many interval-entry format argument-places that are constrained to time-intervals have #$Date as their asserted #$argIsa constraint."
"1676","AbdominalExerciseDevice","prettyString","abdominal machine"
"1677","RealNumberDatatype","rdf-schema#subClassOf","NumberObject"
"1678","NoteOnCycMergedOntologyConstants","22-rdf-syntax-ns#type","Individual"
"1679","AAONInc","22-rdf-syntax-ns#type","PubliclyHeldCorporation"
"1680","989Studios","22-rdf-syntax-ns#type","Individual"
"1681","21cTestGroup12","rdf-schema#comment","21c group 12    ."
"1682","AceVenturaWhenNatureCalls-TheMovie","prettyString-Canonical","Ace Ventura When Nature Calls"
"1683","AbuQir-NorthAbuQir-GasField","prettyString-Canonical","the Abu Qir-North Abu Qir-gas Field"
"1684","Abdicating","prettyString","renounced"
"1685","Plant","rdf-schema#subClassOf","PlantBLO"
"1686","7thLevelInc","prettyString","7th Level"
"1687","3-1AdjustableRateLoan","22-rdf-syntax-ns#type","IntermediateAdjustableRateLoanTypeByInitialAdjustmentPeriod"
"1688","PersonTypeByActivity","22-rdf-syntax-ns#type","GeneralProfessionConstants-Professional-Topic"
"1689","TelevisionSet","rdf-schema#subClassOf","NotVeryRoundObject"
"1690","AccessoryFn-Activity","22-rdf-syntax-ns#type","ReifiableFunction"
"1691","TemporalObjectType","owl#disjointWith","QuantityType"
"1692","PredicateTypeByTopic","prettyString-Canonical","predicate type by topic"
"1693","TelevisionSet","prettyString","televisions"
"1694","BoneSubPart","22-rdf-syntax-ns#type","SpatiallyDisjointObjectType"
"1695","21cTestGroup2-11","rdf-schema#comment","21c group2 11   ."
"1696","TwosComplementIntegerDatatype","prettyString","2s complement integers"
"1697","abductiveExpansion","quotedArgument","1"
"1698","21cTestGroup2-3","22-rdf-syntax-ns#type","Group"
"1699","FluidFlow-Complete","prettyString","will have conducted"
"1700","AcidType-Weak","22-rdf-syntax-ns#type","SecondOrderCollection"
"1701","requiredArg1Pred","22-rdf-syntax-ns#type","MetaPredicate"
"1702","BiologicalDestructionEvent","22-rdf-syntax-ns#type","Transform-Topic"
"1703","4ByteRealDatatype","prettyString-Canonical","4 byte real datatype"
"1704","Profits","prettyString","rate of monetary flow that has been a profit of a businesses"
"1705","AbdominalCavity","rdf-schema#subClassOf","SolidTangibleThing"
"1706","Acetabulum","prettyString","acetabula"
"1707","ServerProgram","prettyString","server programz"
"1708","PuzzleGameProgram","rdf-schema#comment","The collection of all  #$ComputerGamePrograms that are simulated versions of puzzles."
"1709","AbuDhabi-Emirate","22-rdf-syntax-ns#type","Individual"
"1710","3DFlowerboxScreenSaver-TheProgram","rdf-schema#comment","An instance of #$ScreenSaver."
"1711","ConstructionArtifact","prettyString","man-made structures"
"1712","SaudiPerson","rdf-schema#comment","The collection of people who are #$citizens of #$SaudiArabia, or participate in its #$NationalCulture."
"1713","Inaction","prettyString-Canonical","inaction"
"1714","AcademicOrganization","prettyString","academic organisation"
"1715","Rubbing","rdf-schema#subClassOf","Sliding-Generic"
"1716","accountsReceivable","rdf-schema#comment","This predicate is used to state the amount of money the named #$IntelligentAgent is owed.  Assertions should be made using #$holdsIn to specify during which #$TimeInterval they are true.  So, (accountsReceivable AGENT MONEY) means that AGENT is owed MONEY.  Usually AGENT is owed MONEY due to sales."
"1717","AceVenturaWhenNatureCalls-TheMovie","22-rdf-syntax-ns#type","ComedyMovie"
"1718","negationPreds","22-rdf-syntax-ns#type","RelationalNounSlot"
"1719","IraqiPerson","prettyString","Iraqis"
"1720","20InchTelevisionSet","prettyString","20 inch television sets"
"1721","ActionMovie","prettyString","action film"
"1722","Plant","rdf-schema#subClassOf","VegetableMatter"
"1723","CourseTypeByLevel","rdf-schema#subClassOf","FirstOrderCollection"
"1724","21cSNATrustNetwork","rdf-schema#comment","The collection of groups each of which is a candidate for being a "trust network"."
"1725","LegalAgreement","rdf-schema#subClassOf","Agreement"
"1726","21cTestGroup6","rdf-schema#comment","21c group 6     ."
"1727","6-TheDigit","22-rdf-syntax-ns#type","ArabicNumeral"
"1728","above-Overhead","rdf-schema#range","SpatialThing-Localized"
"1729","accelerationOfObject-Vector","prettyString-Canonical","Acceleration Of Object Vector"
"1730","LocationalPredicate","22-rdf-syntax-ns#type","KEClarifyingCollectionType"
"1731","AbductionTestQueryFolder","22-rdf-syntax-ns#type","KEInteractionFolder"
"1732","touches","prettyString","has touched an object"
"1733","PropositionalConceptualWork","prettyString","propositional conceptual works"
"1734","ACECOMMCorporation","22-rdf-syntax-ns#type","Individual"
"1735","ManufacturingOrganization","facets-Generic","ManufacturerTypeByFocalProductType"
"1736","Endangered-OrganismTypeByExistentialThreatLevel","rdf-schema#subClassOf","OrganismClassificationType"
"1737","AcetylcholinePoisoning","prettyString-Canonical","acetylcholine poisoning"
"1738","21cTestGroup2-9","22-rdf-syntax-ns#type","Group"
"1739","accessoryFor","rdf-schema#domain","ExistingObjectType"
"1740","GoalSituationBySuccessStatus","rdf-schema#subClassOf","owl#Class"
"1741","2ndManeuverBrigade-RRS","22-rdf-syntax-ns#type","BlueUnit"
"1742","MotorizedRifleDivision","22-rdf-syntax-ns#type","ExistingObjectType"
"1743","ConstructionArtifact","quotedIsa","TerrorismOntologyConstant"
"1744","AbleTelcomHoldingCorp","prettyString-Canonical","Able Telcom Holding Corp"
"1745","AbuDoha","prettyString","Makhlolif"
"1746","54thAviationBrigade","22-rdf-syntax-ns#type","BlueUnit"
"1747","Regiment-MilitaryEchelon","rdf-schema#subClassOf","ModernMilitaryOrganization"
"1748","Company-MilitaryEchelon","22-rdf-syntax-ns#type","GenericMilitaryOrganizations-Organization-Topic"
"1749","AB-206-Helicopter","prettyString-Canonical","AB-206 helicopter"
"1750","Leader","prettyString","Head"
"1751","Disgust","rdf-schema#comment","A feeling of repulsion or aversion towards something considered distasteful or repugnant.  This is a #$Collection --- for an explanation of that, see #$Happiness.  Some more specialized #$FeelingTypes than #$Disgust include feelings of #$Abhorrence."
